code_departement,code_canton,libelle_canton,nom,prenom,genre,date_naissance,code_CSP,fonction,age
81,8120,Plaine De L'Agoût,VANDENDRIESSCHE,Laurent,M,1948-10-12,74,10ème Vice-président du conseil départemental,77
81,8121,Les Portes Du Tarn,OULD-AMER,Nadia,F,1982-05-08,55,,44
81,8121,Les Portes Du Tarn,TURLAN,Gilles,M,1969-07-17,33,,57
81,8122,Saint-Juéry,DONNEZ,David,M,1975-10-08,53,,50
81,8122,Saint-Juéry,MALROUX,Marie-Claire,F,1954-08-11,77,,71
81,8123,Vignobles Et Bastides,LHERM,Maryline,F,1956-07-29,72,7ème Vice-président du conseil départemental,69
81,8123,Vignobles Et Bastides,SALVADOR,Paul,M,1951-05-06,11,12ème Vice-président du conseil départemental,75
82,8201,Aveyron-Lère,RABAULT,Valérie,F,1973-04-25,38,,53
82,8201,Aveyron-Lère,VAISSIERES,Cédric,M,1972-12-06,85,,53
82,8202,Beaumont-De-Lomagne,DEPRINCE,Jean-Luc,M,1957-02-08,71,2ème Vice-président du conseil départemental,69
82,8202,Beaumont-De-Lomagne,IUS,Anne,F,1979-04-17,45,,47
82,8203,Castelsarrasin,BESIERS,Jean-Philippe,M,1968-08-28,22,,57
82,8203,Castelsarrasin,COLOMBIE,Veronique,F,1966-05-06,11,,60
82,8204,Garonne-Lomagne-Brulhois,ASTRUC,Christian,M,1949-11-10,71,,76
82,8204,Garonne-Lomagne-Brulhois,MAURIEGE,Marie-José,F,1950-05-04,74,,76
82,8205,Moissac,DELCHER,Any,F,1960-02-07,77,,66
82,8205,Moissac,LOPEZ,Romain,M,1989-02-24,85,,37
82,8206,Montauban-1,DESCAZEAUX,Ghislain,M,1960-12-23,34,,65
82,8206,Montauban-1,MORVAN,Liliane,F,1963-01-01,38,,63
82,8207,Montauban-2,BOURDONCLE,Cathie,F,1966-04-09,46,5ème Vice-président du conseil départemental,60
82,8207,Montauban-2,GONZALEZ,José,M,1941-08-19,74,4ème Vice-président du conseil départemental,84
82,8208,Montauban-3,HEULLAND,Clarisse,F,1970-12-06,37,,55
82,8208,Montauban-3,PECOU,Bernard,M,1960-05-29,72,,66
82,8209,Montech,SARDEING,Dominique,F,1963-02-16,33,3ème Vice-président du conseil départemental,63
82,8209,Montech,WEILL,Michel,M,1946-12-25,72,Président du conseil départemental,79
82,8210,Pays De Serres Sud-Quercy,ALBUGUES,Mathieu,M,1989-07-19,21,,37
82,8210,Pays De Serres Sud-Quercy,DELBREIL,Sophie,F,1980-04-23,37,,46
82,8211,Quercy-Aveyron,BERTELLI,Jean-Claude,M,1949-05-11,75,,77
82,8211,Quercy-Aveyron,CASTAGNE,Elisabeth,F,1959-01-18,33,,67
82,8212,Quercy-Rouergue,CROS,Emmanuel,M,1969-10-30,85,6ème Vice-président du conseil départemental,56
82,8212,Quercy-Rouergue,SINOPOLI,Nadine,F,1958-11-11,74,,67
82,8213,Tarn-Tescou-Quercy Vert,BEQ,Jérôme,M,1968-06-28,38,9ème Vice-président du conseil départemental,58
82,8213,Tarn-Tescou-Quercy Vert,DUCASSÉ,Patricia,F,1976-02-07,43,,50
82,8214,Valence,BAYLET,Jean-Michel,M,1946-11-17,23,,79
82,8214,Valence,LE CORRE,Christiane,F,1951-12-04,72,7ème Vice-président du conseil départemental,74
82,8215,Verdun-Sur-Garonne,BELLOC,Alain,M,1956-07-31,77,8ème Vice-président du conseil départemental,69
82,8215,Verdun-Sur-Garonne,NEGRE,Marie-Claude,F,1956-09-20,74,1er Vice-président du conseil départemental,69
83,8301,Brignoles,BREMOND,Didier,M,1961-08-07,23,5ème Vice-président du conseil départemental,64
83,8301,Brignoles,LASSOUTANIE,Chantal,F,1958-08-30,42,,67
83,8302,La Crau,JANET,Nathalie,F,1975-09-26,31,,50
83,8302,La Crau,SIMON,Christian,M,1959-12-31,77,,66
83,8303,Draguignan,LOEW,Gregory,M,1983-01-12,42,,43
83,8303,Draguignan,NICCOLETTI,Christine,F,1959-09-24,77,12ème Vice-président du conseil départemental,66
83,8304,Flayosc,PEREZ,Nathalie,F,1970-04-29,21,,56
83,8304,Flayosc,REYNIER,Louis,M,1949-07-12,72,3ème Vice-président du conseil départemental,77
83,8305,Fréjus,CHIOCCA,Christophe,M,1968-08-30,22,,57
83,8305,Fréjus,LAUVARD,Sonia,F,1984-03-17,31,,42
83,8306,La Garde,MASSON,Jean-Louis,M,1954-02-05,53,Président du conseil départemental,72
83,8306,La Garde,RIALLAND,Valérie,F,1973-11-12,34,,52
83,8307,Garéoult,GUISIANO,Jean-Martin,M,1949-02-09,31,,77
83,8307,Garéoult,PONCHON,Marie-Laure,F,1961-10-03,43,,64
83,8308,Hyères,BERNARDINI,Véronique,F,1966-10-28,37,,59
83,8308,Hyères,ROUX,Francis,M,1950-10-08,31,,75
83,8309,Le Luc,AMRANE,Christine,F,1952-03-05,22,,74
83,8309,Le Luc,LAIN,Dominique,M,1965-08-02,37,13ème Vice-président du conseil départemental,60
83,8310,Ollioules,BENEVENTI,Robert,M,1943-09-23,72,,82
83,8310,Ollioules,QUILICI,Laëtitia,F,1974-11-17,33,4ème Vice-président du conseil départemental,51
83,8311,Roquebrune-Sur-Argens,ARENAS,Martine,F,1956-12-25,72,,69
83,8311,Roquebrune-Sur-Argens,MARTEL,Nicolas,M,1964-10-13,37,,61
83,8312,Saint-Cyr-Sur-Mer,LAURIOL,Marc,M,1961-11-25,42,,64
83,8312,Saint-Cyr-Sur-Mer,SAMAT,Andrée,F,1950-08-07,42,6ème Vice-président du conseil départemental,75
83,8313,Saint-Maximin-La-Sainte-Baume,ARNAUD,Stéphane,M,1971-10-10,71,,54
83,8313,Saint-Maximin-La-Sainte-Baume,GARELLO,Vesselina,F,1978-06-01,33,,48
83,8314,Saint-Raphaël,DECARD,Guillaume,M,1982-09-16,52,,43
83,8314,Saint-Raphaël,DUMONT,Françoise,F,1965-04-09,31,,61
83,8315,Sainte-Maxime,LENOIR,Véronique,F,1971-01-09,22,,55
83,8315,Sainte-Maxime,LEONELLI,Philippe,M,1959-07-30,23,,66
83,8316,La Seyne-Sur-Mer-1,ONTENIENTE,Lydie,F,1984-11-07,22,,41
83,8316,La Seyne-Sur-Mer-1,PONTONE,Ludovic,M,1969-04-23,22,,57
83,8317,La Seyne-Sur-Mer-2,MULÉ,Joseph,M,1963-02-07,38,,63
83,8318,Solliès-Pont,AYCARD,Bruno,M,1951-04-15,75,11ème Vice-président du conseil départemental,75
83,8318,Solliès-Pont,BACCINO,Véronique,F,1961-04-03,12,,65
83,8319,Toulon-1,MASSI,Josée,F,1951-01-06,74,,75
83,8319,Toulon-1,MORENO,Christophe,M,1984-05-30,37,,42
83,8320,Toulon-2,BONNUS,Michel,M,1965-04-14,22,,61
83,8320,Toulon-2,MONDONE,Valérie,F,1974-08-04,52,,51
83,8321,Toulon-3,ALBERTINI,Thierry,M,1955-07-25,74,9ème Vice-président du conseil départemental,70
83,8321,Toulon-3,FORTIAS,Manon,F,1980-01-28,33,8ème Vice-président du conseil départemental,46
83,8322,Toulon-4,BONNET,Laurent,M,1974-06-10,31,,52
83,8322,Toulon-4,DEPALLENS,Caroline,F,1962-09-25,22,,63
83,8323,Vidauban,LEGRAIEN,Françoise,F,1965-03-16,55,,61
83,8323,Vidauban,PIANETTI,Claude,M,1942-12-12,72,,83
84,8401,Apt,MERLE,Patrick,M,1963-05-19,46,7ème Vice-président du conseil départemental,63
84,8401,Apt,SANTONI,Dominique,F,1964-04-16,33,Président du conseil départemental,62
84,8402,Avignon-1,ALLEL,Samir,M,1962-12-01,34,,63
84,8402,Avignon-1,LOUARD,Léa,F,1962-03-11,31,,64
84,8403,Avignon-2,LEFEVRE,Laurence,F,1961-03-01,86,,65
84,8403,Avignon-2,TOCABENS,Fabrice,M,1972-10-07,22,,53
84,8404,Avignon-3,BLANC,Rémy,M,1982-08-11,52,,43
84,8404,Avignon-3,DUBOIS,Annick,F,1954-12-12,77,,71
84,8405,Bollène,LANTHELME,Christine,F,1958-08-15,21,,67
84,8405,Bollène,ZILIO,Anthony,M,1985-03-17,31,,41
84,8406,Carpentras,DE LÉPINAU,Hervé,M,1969-06-08,31,,57
84,8406,Carpentras,THOMAS DE MALEVILLE,Marie,F,1979-12-21,31,,46
84,8407,Cavaillon,AMOROS,Elisabeth,F,1949-07-23,31,2ème Vice-président du conseil départemental,77
84,8407,Cavaillon,BLANC,Jean-Baptiste,M,1972-09-03,31,,53
84,8408,Cheval-Blanc,BOUCHET,Suzanne,F,1952-10-13,74,6ème Vice-président du conseil départemental,73
84,8408,Cheval-Blanc,MOUNIER,Christian,M,1959-01-10,71,3ème Vice-président du conseil départemental,67
84,8409,L'Isle-Sur-La-Sorgue,FABRE,Marielle,F,1973-10-08,85,,52
84,8409,L'Isle-Sur-La-Sorgue,GONZALVEZ,Pierre,M,1968-09-13,72,5ème Vice-président du conseil départemental,57
84,8410,Monteux,BONNET,Florelle,F,1990-04-09,21,,36
84,8410,Monteux,OBER,Jean-Claude,M,1957-09-05,74,,68
84,8411,Orange,ANDRES,Valerie,F,1968-05-06,31,,58
84,8411,Orange,BOMPARD,Yann,M,1986-06-25,37,,40
84,8412,Pernes-Les-Fontaines,RASPAIL,Max,M,1948-10-08,71,,77
84,8412,Pernes-Les-Fontaines,SILEM,Myriam,F,1967-02-01,31,,59
84,8413,Pertuis,LOVISOLO,Jean-François,M,1968-11-15,85,,57
84,8413,Pertuis,TRINQUIER,Noëlle,F,1954-12-14,42,,71
84,8414,Le Pontet,BRUN,Danielle,F,1956-10-18,72,,69
84,8414,Le Pontet,HUMBERT,Nicolas,M,1999-11-10,38,,26
84,8415,Sorgues,JABLONSKI-CASTANIER,Christelle,F,1983-09-08,37,8ème Vice-président du conseil départemental,42
84,8415,Sorgues,LAGNEAU,Thierry,M,1963-04-04,85,1er Vice-président du conseil départemental,63
84,8416,Vaison-La-Romaine,RIGAUT,Sophie,F,1966-10-31,33,,59
84,8416,Vaison-La-Romaine,ROUX,Alexandre,M,1981-06-25,11,,45
84,8417,Valréas,TESTUD-ROBERT,Corinne,F,1959-12-17,75,4ème Vice-président du conseil départemental,66
84,8417,Valréas,VALLE,Bruno,M,1974-04-16,37,,52
85,8501,Aizenay,HERMOUET,Mireille,F,1965-01-26,33,,61
85,8501,Aizenay,LEBOEUF,Alain,M,1964-02-02,85,Président du conseil départemental,62
85,8502,Challans,PASCREAU,Rémi,M,1963-08-24,74,Président de commission du conseil départemental,62
85,8502,Challans,RABREAU,Nadia,F,1967-09-28,42,,58
85,8503,Chantonnay,GABORIAU,Alexandra,F,1960-11-23,74,,65
85,8503,Chantonnay,GUIBERT,Cyrille,M,1974-12-25,85,,51
85,8504,La Châtaigneraie,JOSSE,Valentin,M,1979-02-05,85,5ème Vice-président du conseil départemental,47
85,8504,La Châtaigneraie,POUPET,Catherine,F,1963-02-13,86,,63
85,8505,Fontenay-Le-Comte,GAILLARD,Leslie,F,1987-04-30,31,,39
85,8505,Fontenay-Le-Comte,GUILLON,Stéphane,M,1965-03-05,12,,61
85,8506,Les Herbiers,HOGARD,Christophe,M,1979-05-28,85,,47
85,8506,Les Herbiers,SOULARD,Berangere,F,1973-07-29,74,4ème Vice-président du conseil départemental,52
85,8507,L'Ile-D'Yeu,CHARUAU,Carole,F,1971-04-30,54,,55
85,8508,Luçon,CHARPENTIER,Arnaud,M,1987-04-04,34,9ème Vice-président du conseil départemental,39
85,8508,Luçon,COULON,Anne-Marie,F,1955-06-25,43,,71
85,8510,Montaigu-Vendée,RIVIERE,Isabelle,F,1962-11-15,33,2ème Vice-président du conseil départemental,63
85,8510,Montaigu-Vendée,SALAUN,Eric,M,1962-10-15,54,,63
85,8511,Mortagne-Sur-Sèvre,BARREAU,Cécile,F,1976-08-26,33,,49
85,8511,Mortagne-Sur-Sèvre,JEAN,Guillaume,M,1976-03-09,23,1er Vice-président du conseil départemental,50
85,8512,La Roche-Sur-Yon-1,AUBIN-SICARD,Anne,F,1968-03-30,34,8ème Vice-président du conseil départemental,58
85,8512,La Roche-Sur-Yon-1,FAVREAU,Laurent,M,1975-02-11,71,3ème Vice-président du conseil départemental,51
85,8513,La Roche-Sur-Yon-2,BOUARD,Luc,M,1961-03-25,37,,65
85,8513,La Roche-Sur-Yon-2,RAMBAUD-BOSSARD,Christine,F,1976-07-20,23,,50
85,8514,Les Sables-D'Olonne,CHÉNÉCHAUD,Nicolas,M,1982-07-16,38,,44
85,8514,Les Sables-D'Olonne,PINEAU,Florence,F,1966-06-03,85,6ème Vice-président du conseil départemental,60
85,8515,Saint-Hilaire-De-Riez,DURANTEAU,Isabelle,F,1966-08-10,85,Président de commission du conseil départemental,59
85,8515,Saint-Hilaire-De-Riez,PERROCHEAU,Thomas,M,1984-05-02,31,,42
85,8516,Saint-Jean-De-Monts,FAUCHER,Noël,M,1971-06-08,34,7ème Vice-président du conseil départemental,55
85,8516,Saint-Jean-De-Monts,RIVIERE,Amélie,F,1982-06-25,48,,44
85,8517,Talmont-Saint-Hilaire,DE RUGY,Maxence,M,1982-10-25,85,Président de commission du conseil départemental,43
85,8517,Talmont-Saint-Hilaire,PEIGNEY,Céline,F,1981-06-14,21,,45
86,8601,Chasseneuil-Du-Poitou,EIDELSTEIN,Claude,M,1952-08-31,74,4ème Vice-président du conseil départemental,73
86,8601,Chasseneuil-Du-Poitou,GUITTET,Pascale,F,1962-10-13,86,7ème Vice-président du conseil départemental,63
86,8602,Châtellerault-1,BOURAT,Anne-Florence,F,1966-06-05,33,,60
86,8602,Châtellerault-1,COLIN,Henri,M,1944-01-17,74,2ème Vice-président du conseil départemental,82
86,8603,Châtellerault-2,DAUGE,Valérie,F,1967-12-14,37,1er Vice-président du conseil départemental,58
86,8603,Châtellerault-2,PICHON,Alain,M,1962-09-21,71,Président du conseil départemental,63
86,8604,Châtellerault-3,MOREAU,Pascale,F,1966-05-14,33,3ème Vice-président du conseil départemental,60
86,8604,Châtellerault-3,PEROCHON,Gerard,M,1949-08-28,71,,76
86,8605,Chauvigny,BARREAU,Isabelle,F,1964-05-19,22,,62
86,8605,Chauvigny,HERBERT,Gerard,M,1956-01-19,31,,70
86,8606,Civray,GEOFFROY,Jean-Olivier,M,1957-09-01,12,,68
86,8606,Civray,NOIRAULT,Lydie,F,1960-06-03,75,,66
86,8607,Jaunay-Marigny,CHEBASSIER,Valérie,F,1964-05-10,46,,62
86,8607,Jaunay-Marigny,NEVEUX,Jérôme,M,1974-08-01,37,,51
86,8608,Loudun,BELIN,Bruno,M,1962-06-08,31,,64
86,8608,Loudun,BELLAMY,Marie-Jeanne,F,1966-01-05,45,,60
86,8609,Lusignan,LEDEUX,Jean-Louis,M,1961-01-09,23,10ème Vice-président du conseil départemental,65
86,8609,Lusignan,PECRIAUX,Sybil,F,1965-04-12,11,,61
86,8610,Lussac-Les-Châteaux,BOCK,François,M,1971-02-08,37,,55
86,8610,Lussac-Les-Châteaux,DESROSES,Marie-Renée,F,1970-04-14,37,11ème Vice-président du conseil départemental,56
86,8611,Migné-Auxances,PRINÇAY,Benoît,M,1967-12-14,12,,58
86,8611,Migné-Auxances,SAINT-PÉ,Séverine,F,1976-06-09,38,9ème Vice-président du conseil départemental,50
86,8612,Montmorillon,ABAUX,Brigitte,F,1950-02-24,74,,76
86,8612,Montmorillon,DE RUSSÉ,Guillaume,M,1945-09-13,74,,80
86,8613,Poitiers-1,BROTTIER,Anthony,M,1986-05-21,37,,40
86,8613,Poitiers-1,FONTAINE,Aline,F,1978-12-15,33,,47
86,8614,Poitiers-2,DEVERGNE,Ludovic,M,1980-08-05,33,,45
86,8614,Poitiers-2,RHALLAB,Sarah,F,1998-06-22,84,,28
86,8615,Poitiers-3,HARRIS,Florence,F,1970-11-07,33,,55
86,8615,Poitiers-3,VOUHE,Gregory,M,1973-06-11,35,,53
86,8616,Poitiers-4,BOURGEON,Catherine,F,1957-05-16,75,,69
86,8616,Poitiers-4,GOMEZ,Francis,M,1950-07-09,78,,76
86,8617,Poitiers-5,BRETAUDEAU,Joëlle,F,1975-12-14,37,,50
86,8617,Poitiers-5,JOYEUX,Alain,M,1958-06-10,33,,68
86,8618,Vivonne,BEAUJANEAU,Gilbert,M,1945-04-04,72,6ème Vice-président du conseil départemental,81
86,8618,Vivonne,BERTAUD,Rose-Marie,F,1958-08-19,77,5ème Vice-président du conseil départemental,67
86,8619,Vouneuil-Sous-Biard,BARRAUD,Sandrine,F,1972-02-12,38,,54
86,8619,Vouneuil-Sous-Biard,COQUELET,Benoît,M,1971-07-13,72,8ème Vice-président du conseil départemental,55
87,8701,Aixe-Sur-Vienne,ACHARD,Sylvie,F,1964-04-03,54,11ème Vice-président du conseil départemental,62
87,8701,Aixe-Sur-Vienne,BARRY,Philippe,M,1966-07-11,33,,60
87,8702,Ambazac,AUZEMERY,Alain,M,1962-01-20,77,4ème Vice-président du conseil départemental,64
87,8702,Ambazac,LARDY,Brigitte,F,1968-02-27,52,,58
87,8703,Bellac,MARCOUX LESTIEUX,Patricia,F,1967-01-14,34,,59
87,8703,Bellac,VEYRIRAS,Stéphane,M,1950-02-07,31,,76
87,8704,Châteauponsac,JOUANNY,Alain,M,1960-12-23,75,,65
87,8704,Châteauponsac,SELLÈS,Amandine,F,1975-12-17,31,,50
87,8705,Condat-Sur-Vienne,MORIZIO,Annick,F,1959-04-07,43,1er Vice-président du conseil départemental,67
87,8705,Condat-Sur-Vienne,NOUHAUD,Jean-Louis,M,1947-04-13,74,,79
87,8706,Couzeix,LARCHER,Sébastien,M,1971-03-10,33,,55
87,8706,Couzeix,MANUS,Lydie,F,1964-05-03,37,,62
87,8707,Eymoutiers,LHOMME-LÉOMENT,Jacqueline,F,1957-04-30,77,,69
87,8707,Eymoutiers,MALET,Patrick,M,1969-01-25,35,,57
87,8708,Limoges-1,GUILHAT-BARRET,Véronique,F,1976-02-03,34,,50
87,8708,Limoges-1,OSTROWSKI,Stéphane,M,1962-03-17,37,,64
87,8709,Limoges-2,ESCURE,Fabrice,M,1976-11-16,33,8ème Vice-président du conseil départemental,49
87,8709,Limoges-2,TLEMSANI,Chérifa,F,1974-06-17,34,,52
87,8710,Limoges-3,DESTRUHAUT,Stéphane,M,1971-09-22,33,12ème Vice-président du conseil départemental,54
87,8710,Limoges-3,TROUBAT,Bernadette,F,1951-11-23,77,,74
87,8711,Limoges-4,LALOGE,Marlène,F,1955-10-19,74,,70
87,8711,Limoges-4,PIRONNEAU,Pascal,M,1962-12-20,43,,63
87,8712,Limoges-5,GÉRAUDIE,Ludovic,M,1980-07-10,33,10ème Vice-président du conseil départemental,46
87,8712,Limoges-5,PAULET,Valérie,F,1971-08-20,52,,54
87,8713,Limoges-6,CUBERTAFOND,Michel,M,1950-07-26,72,,75
87,8713,Limoges-6,GENTIL,Sarah,F,1972-04-03,23,,54
87,8714,Limoges-7,BOURDEAU,Cécile,F,1986-06-01,45,,40
87,8714,Limoges-7,MIGUEL,Thierry,M,1961-12-02,74,6ème Vice-président du conseil départemental,64
87,8715,Limoges-8,BOST,Jean-Marie,M,1955-02-16,31,,71
87,8715,Limoges-8,DEBOURG,Isabelle,F,1957-07-09,86,,69
87,8716,Limoges-9,BÉGOUT,Gilles,M,1959-02-27,34,,67
87,8716,Limoges-9,YILDIRIM,Gülsen,F,1972-10-30,34,3ème Vice-président du conseil départemental,53
87,8717,Panazol,BUSSIÈRE,Pascal,M,1961-01-26,37,,65
87,8717,Panazol,NEGRIER,Isabelle,F,1964-08-10,31,,61
87,8718,Rochechouart,ALMOSTER RODRIGUES,Anne Marie,F,1964-09-06,33,9ème Vice-président du conseil départemental,61
87,8718,Rochechouart,RAYMONDAUD,Yves,M,1948-04-07,77,,78
87,8719,Saint-Junien,ALLARD,Pierre,M,1963-10-31,47,2ème Vice-président du conseil départemental,62
87,8719,Saint-Junien,TUYERAS,Sylvie,F,1958-02-06,74,5ème Vice-président du conseil départemental,68
87,8720,Saint-Léonard-De-Noblat,AUPETIT-BERTHELEMOT,Christelle,F,1971-08-25,34,,54
87,8720,Saint-Léonard-De-Noblat,LEBLOIS,Jean-Claude,M,1953-06-23,74,Président du conseil départemental,73
87,8721,Saint-Yrieix-La-Perche,BOISSERIE,François,M,1972-02-20,33,,54
87,8721,Saint-Yrieix-La-Perche,PLAZZI,Monique,F,1947-03-26,75,7ème Vice-président du conseil départemental,79
88,8801,La Bresse,MATHIEU,Jérôme,M,1974-01-22,12,8ème Vice-président du conseil départemental,52
88,8801,La Bresse,VANSON,Brigitte,F,1962-10-26,86,,63
88,8802,Bruyères,POIRAT,Bernadette,F,1958-05-14,55,,68
88,8802,Bruyères,TARANTOLA,Christian,M,1946-06-19,74,,80
88,8803,Charmes,BOULLIAT,Martine,F,1963-01-21,74,,63
88,8803,Charmes,JACOTÉ,Eric,M,1956-12-04,74,,69
88,8804,Darney,ROUSSEL,Alain,M,1955-01-15,77,,71
88,8804,Darney,THIÉBAUT-GAUDÉ,Carole,F,1976-06-21,33,9ème Vice-président du conseil départemental,50
88,8805,Epinal-1,JEANDEL-JEANPIERRE,Ghislaine,F,1962-09-04,74,5ème Vice-président du conseil départemental,63
88,8805,Epinal-1,VILLEMIN,Yannick,M,1970-04-05,37,,56
88,8806,Epinal-2,BÉGEL,Régine,F,1959-09-18,77,,66
88,8806,Epinal-2,JOURDAIN,Benoît,M,1961-05-14,23,6ème Vice-président du conseil départemental,65
88,8807,Gérardmer,GION,Thomas,M,1991-01-12,37,,35
88,8807,Gérardmer,KLIPFEL DOTT,Elisabeth,F,1961-06-17,37,,65
88,8808,Golbey,MARQUAIRE,Dominique,F,1979-01-16,54,,47
88,8808,Golbey,VIRY,Stéphane,M,1969-10-14,31,,56
88,8809,Mirecourt,BABOUHOT,Nathalie,F,1969-10-23,22,3ème Vice-président du conseil départemental,56
88,8809,Mirecourt,SAUVAGE,Guy,M,1950-12-03,74,,75
88,8810,Neufchâteau,HUMBERT,Dominique,F,1955-10-14,74,,70
88,8810,Neufchâteau,LECLERC,Simon,M,1979-05-30,74,2ème Vice-président du conseil départemental,47
88,8811,Raon-L'Etape,PIERRAT,Benoît,M,1968-12-16,48,,57
88,8811,Raon-L'Etape,PIERREL,Roseline,F,1956-02-27,75,,70
88,8812,Remiremont,JANKOWSKI,Valérie,F,1963-02-26,43,,63
88,8812,Remiremont,VANNSON,François,M,1962-10-20,85,Président du conseil départemental,63
88,8813,Saint-Dié-Des-Vosges-1,BOURDON,Claude,F,1959-08-31,74,,66
88,8813,Saint-Dié-Des-Vosges-1,MATHIS,William,M,1954-09-23,74,10ème Vice-président du conseil départemental,71
88,8814,Saint-Dié-Des-Vosges-2,DEMANGE,Stéphane,M,1974-05-22,42,,52
88,8814,Saint-Dié-Des-Vosges-2,PRIVAT MATTIONI,Caroline,F,1974-08-21,22,1er Vice-président du conseil départemental,51
88,8815,Le Thillot,LOUIS,Catherine,F,1969-07-17,72,,57
88,8815,Le Thillot,PEDUZZI,Dominique,M,1964-11-18,37,,61
88,8816,Le Val-D'Ajol,MARCOT,Véronique,F,1962-03-11,74,7ème Vice-président du conseil départemental,64
88,8816,Le Val-D'Ajol,VINCENT,Thomas,M,1986-06-24,37,,40
88,8817,Vittel,PATARD,Sandrine,F,1974-06-09,22,,52
88,8817,Vittel,PERRY,Franck,M,1970-01-12,23,4ème Vice-président du conseil départemental,56
89,8901,Auxerre-1,DUCROUX,Michel,M,1947-06-22,74,,79
89,8901,Auxerre-1,MIREDIN,Emmanuelle,F,1981-03-23,48,,45
89,8902,Auxerre-2,GUIBLAIN,Arminda,F,1971-01-06,85,,55
89,8902,Auxerre-2,SIOPATHIS,Magloire,M,1964-06-24,33,,62
89,8903,Auxerre-3,BONNEFOND,Christophe,M,1970-06-23,37,2ème Vice-président du conseil départemental,56
89,8903,Auxerre-3,JOAQUINA,Isabelle,F,1970-09-11,37,,55
89,8904,Auxerre-4,BILLON,Delphine,F,1984-08-23,37,,41
89,8904,Auxerre-4,HENRIAT,Pascal,M,1960-10-20,37,8ème Vice-président du conseil départemental,65
89,8905,Avallon,HEITZMANN,Jordan,M,1986-08-07,22,,39
89,8905,Avallon,PATOURET,Sonia,F,1975-06-17,22,1er Vice-président du conseil départemental,51
89,8906,Brienon-Sur-Armançon,DELAVAULT,Jérôme,M,1968-07-02,47,,58
89,8906,Brienon-Sur-Armançon,MAUDET,Catherine,F,1960-09-18,37,9ème Vice-président du conseil départemental,65
89,8907,Chablis,CHARPIGNON,Sylvie,F,1964-08-31,22,,61
89,8907,Chablis,LARDIN,Philippe,M,1959-10-01,12,,66
89,8908,Charny Orée de Puisaye,EULRIET,Irène,F,1975-05-25,37,,51
89,8908,Charny Orée de Puisaye,RAOUT,Jean-Pierre,M,1956-11-12,23,,69
89,8909,Cœur De Puisaye,ABRY,Gilles,M,1962-05-08,71,,64
89,8909,Cœur De Puisaye,FROMENT-MEURICE,Isabelle,F,1967-11-14,31,5ème Vice-président du conseil départemental,58
89,8910,Gâtinais En Bourgogne,DESCHAMPS,Christian,M,1964-06-21,12,,62
89,8910,Gâtinais En Bourgogne,GREMY,Delphine,F,1974-09-02,23,,51
89,8911,Joigny,BURIER,Philippe,M,1959-11-04,77,,66
89,8911,Joigny,COLAS,Frédérique,F,1981-03-07,33,,45
89,8912,Joux-La-Ville,LERMAN,Colette,F,1946-03-23,72,11ème Vice-président du conseil départemental,80
89,8912,Joux-La-Ville,VILLIERS,André,M,1954-12-13,13,,71
89,8913,Migennes,BOUCHER,François,M,1958-02-09,22,,68
89,8913,Migennes,EVRARD,Marie-Agnès,F,1957-06-10,86,,69
89,8914,Pont-Sur-Yonne,DORTE,Grégory,M,1969-03-22,33,Président du conseil départemental,57
89,8914,Pont-Sur-Yonne,SINEAU,Dominique,F,1964-07-22,74,,62
89,8915,Saint-Florentin,ANDRÉ,Gérard,M,1953-07-24,74,,73
89,8915,Saint-Florentin,CAPITAIN,Marie-Laure,F,1950-06-27,74,3ème Vice-président du conseil départemental,76
89,8916,Sens-1,PIEUX,Ghislaine,F,1971-08-05,33,,54
89,8916,Sens-1,PIRMAN,Gilles,M,1968-04-10,33,6ème Vice-président du conseil départemental,58
89,8917,Sens-2,GIVORD,Jean-Luc,M,1958-11-09,74,10ème Vice-président du conseil départemental,67
89,8917,Sens-2,QUENTIN,Clarisse,F,1972-11-27,31,,53
89,8918,Thorigny-Sur-Oreuse,BARDEAU,Catherine,F,1956-07-10,75,,70
89,8918,Thorigny-Sur-Oreuse,BOUCHIER,Alexandre,M,1977-07-26,33,4ème Vice-président du conseil départemental,48
89,8919,Tonnerrois,CLECH,Cédric,M,1977-01-14,23,,49
89,8919,Tonnerrois,CORBET-TRONEL,Catherine,F,1953-05-29,72,,73
89,8920,Villeneuve-Sur-Yonne,FRASSETTO,Elisabeth,F,1950-08-27,75,7ème Vice-président du conseil départemental,75
89,8920,Villeneuve-Sur-Yonne,TERRASSON,Lionel,M,1968-04-25,45,,58
89,8921,Vincelles,HADJALLI,Najiba,F,1982-02-26,54,,44
89,8921,Vincelles,VECTEN,Yves,M,1956-03-16,71,,70
90,9001,Bavilliers,PAULUZZI,Martine,F,1957-01-01,74,,69
90,9001,Bavilliers,PRASSEL,Léo,M,2001-04-12,84,,25
90,9002,Belfort-1,FAUDOT,Bastien,M,1978-03-20,45,,48
90,9002,Belfort-1,JABER,Samia,F,1967-02-22,37,,59
90,9002,Belfort-1,SIMON,Jean-Paul,M,1962-10-19,31,,63
90,9003,Belfort-2,IVOL,Marie-Hélène,F,1964-10-10,85,1er Vice-président du conseil départemental,61
90,9003,Belfort-2,VIVOT,Sébastien,M,1965-12-08,38,,60
90,9004,Belfort-3,KETFI-CHARIF,Loubna,F,1986-06-17,37,3ème Vice-président du conseil départemental,40
